CUSTOMER,REV_CURRENT_YEAR,REV_CURRENT_YEAR.1,REV_CURRENT_YEAR.2,CREATION_YEAR,OWNERSHIP,COUNTRY,CURRENCY
1814,"""0""",0,15384.615384615385,01.01.2005,Privately Owned/Publicly Traded,France,Chinese Yuan
1815,"""0""",0,0,01/01/2005,Privately Owned/Publicly Traded,France,Pound Sterling
1816,"""0""",0,0,01.01.2005,Privately Owned/Publicly Traded,France,Chinese Yuan
1817,"""12230.7692307692""",12230.76923076923,23767.30769230769,01/01/2005,Privately Owned/Publicly Traded,France,Chinese Yuan
1818,"""0""",0,0,01.01.2005,Privately Owned/Publicly Traded,France,Pound Sterling
1819,"""0""",0,0,01/01/2005,Privately Owned/Publicly Traded,France,Euro
1820,"""75287.6511627907""",75287.6511627907,0,01.01.2005,Privately Owned/Publicly Traded,France,US Dollar
1821,"""19505.6279069767""",19505.627906976744,4937.302325581395,01/01/2005,Privately Owned/Publicly Traded,France,US Dollar
1822,"""346667.511627907""",346667.511627907,126357.93023255815,01.01.2005,Privately Owned/Publicly Traded,France,US Dollar
1823,"""0""",0,0,01/01/2005,Privately Owned/Publicly Traded,France,Pound Sterling
1824,"""0""",0,0,01.01.2005,Privately Owned/Publicly Traded,France,US Dollar
1825,"""27068.1452991453""",27068.1452991453,13602.470085470086,01/01/2008,Privately Owned/Publicly Traded,France,Pound Sterling
1826,"""14712.6324786325""",14712.632478632479,40947.35042735043,01.01.2005,Privately Owned/Publicly Traded,France,Pound Sterling
1827,"""0""",0,0,01/01/2005,Privately Owned/Publicly Traded,France,Chinese Yuan
1828,"""38372.83""",38372.83,56760.4,01.01.2008,Privately Owned/Publicly Traded,France,Euro
1829,"""0""",0,0,01/01/2005,Privately Owned/Publicly Traded,France,Euro
1830,"""36153.63""",36153.63,3295,01.01.2005,Privately Owned/Publicly Traded,France,Euro
1831,"""129398.88034188""",129398.88034188036,3627.0427350427353,01/01/2008,Privately Owned/Publicly Traded,France,Pound Sterling
1832,"""13807.488372093""",13807.488372093025,13506.813953488372,01.01.2005,Privately Owned/Publicly Traded,France,US Dollar
1833,"""47232.7606837607""",47232.76068376069,6684.5641025641025,01/01/2005,Privately Owned/Publicly Traded,France,Pound Sterling
1834,"""34723.77""",34723.77,34567.89,01.01.2005,Privately Owned/Publicly Traded,France,Euro
1835,"""11298.1976744186""",11298.197674418605,-3561.5813953488373,01/01/2008,Privately Owned/Publicly Traded,France,US Dollar
1836,"""79168.93""",79168.93,58741.34,01.01.2008,Privately Owned/Publicly Traded,France,Euro
1837,"""304216.384615385""",304216.38461538457,704046.6923076924,01/01/2005,Privately Owned/Publicly Traded,France,Chinese Yuan
1838,"""5745.95726495727""",5745.957264957266,5619.940170940171,01.01.2005,Privately Owned/Publicly Traded,France,Pound Sterling
1839,"""610923.076923077""",610923.0769230769,1407195.6923076923,01/01/2008,Privately Owned/Publicly Traded,France,Chinese Yuan
1840,"""89871.4102564103""",89871.410256410265,115780.82905982908,01.01.2005,Privately Owned/Publicly Traded,France,Pound Sterling
1841,"""78475.5697674419""",78475.56976744186,104467.1976744186,01/01/2005,Privately Owned/Publicly Traded,France,US Dollar
1842,"""50922.01""",50922.01,36832.65,01.01.2005,Privately Owned/Publicly Traded,France,Euro
1843,"""496955.615384615""",496955.6153846154,1347355.153846154,01/01/2005,Privately Owned/Publicly Traded,France,Chinese Yuan
1844,"""0""",0,0,01.01.2012,Privately Owned/Publicly Traded,France,Chinese Yuan
1845,"""0""",0,0,01/01/2008,Privately Owned/Publicly Traded,France,Pound Sterling
1846,"""0""",0,0,01.01.2007,Privately Owned/Publicly Traded,France,Pound Sterling
1847,"""0""",0,0,01/01/2008,Privately Owned/Publicly Traded,France,Euro
1848,"""2092.25""",2092.25,38202.11,01.01.2008,Privately Owned/Publicly Traded,France,Euro
1849,"""9139.3023255814""",9139.302325581395,8093.662790697675,01/01/2008,Privately Owned/Publicly Traded,France,US Dollar
1850,"""0""",0,0,01.01.2005,Privately Owned/Publicly Traded,France,Pound Sterling
1851,"""22447.46""",22447.46,21378.75,01/01/2008,Privately Owned/Publicly Traded,France,Euro
1852,"""0""",0,0,01.01.2005,Privately Owned/Publicly Traded,France,Chinese Yuan
1853,"""33893.6162790698""",33893.61627906976,120254.54651162791,01/01/2017,Privately Owned/Publicly Traded,France,US Dollar
1854,"""7946.26""",7946.26,162057.2,01.01.2008,Privately Owned/Publicly Traded,France,Euro
1855,"""2435.35""",2435.35,2387.62,01/01/2005,Privately Owned/Publicly Traded,France,Euro
1856,"""103146.384615385""",103146.38461538461,0,01.01.2012,Privately Owned/Publicly Traded,France,Chinese Yuan
1857,"""196046.895348837""",196046.8953488372,39196.96511627907,01/01/2005,Privately Owned/Publicly Traded,France,US Dollar
1858,"""53075.0085470086""",53075.008547008554,26063.71794871795,01.01.2008,Privately Owned/Publicly Traded,France,Pound Sterling
1859,"""70640.6923076923""",70640.69230769231,69102.46153846153,01/01/2005,Privately Owned/Publicly Traded,France,Chinese Yuan
1860,"""45151.1709401709""",45151.170940170945,1150.769230769231,01.01.2008,Privately Owned/Publicly Traded,France,Pound Sterling
1861,"""165499.538461538""",165499.53846153844,236557.15384615384,01/01/2005,Privately Owned/Publicly Traded,France,Chinese Yuan
1862,"""3493.82""",3493.82,2819.26,01.01.2005,Privately Owned/Publicly Traded,France,Euro
1863,"""259246.33""",259246.33,247213.44,01/01/2008,Privately Owned/Publicly Traded,France,Euro
1864,"""0""",0,2915.6,01.01.2005,Privately Owned/Publicly Traded,France,Euro
1865,"""7300""",7300,3250,01/01/2005,Privately Owned/Publicly Traded,France,Euro
1866,"""0""",0,34316.92307692308,01.01.2008,Privately Owned/Publicly Traded,France,Pound Sterling
1867,"""3853.8547008547""",3853.854700854701,26365.769230769234,01/01/2008,Privately Owned/Publicly Traded,France,Pound Sterling
1868,"""0""",0,0,01.01.2005,Privately Owned/Publicly Traded,France,US Dollar
1869,"""0""",0,0,01/01/2008,Privately Owned/Publicly Traded,France,US Dollar
1870,"""194565.076923077""",194565.0769230769,138574.61538461538,01.01.2008,Privately Owned/Publicly Traded,France,Chinese Yuan
1871,"""5756.25581395349""",5756.2558139534885,43435.59302325582,01/01/2008,Privately Owned/Publicly Traded,France,US Dollar
1872,"""0""",0,0,01.01.2020,Privately Owned/Publicly Traded,France,US Dollar
1873,"""161729.476744186""",161729.47674418605,60473.72093023256,01/01/2005,Privately Owned/Publicly Traded,France,US Dollar
1874,"""82163.8139534884""",82163.81395348838,56408.94186046512,01.01.2008,Privately Owned/Publicly Traded,France,US Dollar
1875,"""47657.2136752137""",47657.21367521368,41064.47863247864,01/01/2008,Privately Owned/Publicly Traded,France,Pound Sterling
1876,"""3945.01709401709""",3945.017094017094,26470.70085470086,01.01.2008,Privately Owned/Publicly Traded,France,Pound Sterling
1877,"""27658.9534883721""",27658.953488372095,29464.162790697676,01/01/2008,Privately Owned/Publicly Traded,France,US Dollar
1878,"""25365.28""",25365.28,62141.03,01.01.2008,Privately Owned/Publicly Traded,France,Euro
1879,"""0""",0,0,01/01/2008,Privately Owned/Publicly Traded,France,US Dollar
1880,"""41118.02""",41118.02,18193.96,01.01.2005,Privately Owned/Publicly Traded,France,Euro
1881,"""0""",0,0,01/01/2008,Privately Owned/Publicly Traded,France,Pound Sterling
1882,"""270392.333333333""",270392.3333333334,83647.81196581197,01.01.2008,Privately Owned/Publicly Traded,France,Pound Sterling
1883,"""7692.30769230769""",7692.307692307692,0,01/01/2008,Privately Owned/Publicly Traded,France,Chinese Yuan
1884,"""0""",0,0,01.01.2008,Privately Owned/Publicly Traded,France,US Dollar
1885,"""784225.692307692""",784225.6923076923,3063459.307692308,01/01/2008,Privately Owned/Publicly Traded,France,Chinese Yuan
1886,"""375294.230769231""",375294.23076923075,261235.76923076922,01.01.2005,Privately Owned/Publicly Traded,France,Chinese Yuan
1887,"""39993.47""",39993.47,12221.96,01/01/2008,Privately Owned/Publicly Traded,France,Euro
1888,"""666429""",666429,186021.92307692306,01.01.2008,Privately Owned/Publicly Traded,France,Chinese Yuan
1889,"""168418.2""",168418.2,83257.08,01/01/2005,Privately Owned/Publicly Traded,France,Euro
1890,"""8029.05982905983""",8029.059829059829,52125.683760683765,01.01.2006,Privately Owned/Publicly Traded,France,Pound Sterling
1891,"""0""",0,35774.042735042734,01/01/2008,Privately Owned/Publicly Traded,France,Pound Sterling
1892,"""34890.8803418803""",34890.880341880344,45667.80341880342,01.01.2008,Privately Owned/Publicly Traded,France,Pound Sterling
1893,"""495462.538461538""",495462.53846153844,440868.23076923075,01/01/2005,Privately Owned/Publicly Traded,France,Chinese Yuan
1894,"""33629.76""",33629.76,20347.01,01.01.2008,Privately Owned/Publicly Traded,France,Euro
1895,"""34763.523255814""",34763.523255813954,28169.232558139538,01/01/2008,Privately Owned/Publicly Traded,France,US Dollar
1896,"""26246.4615384615""",26246.46153846154,44628.38461538461,01.01.2008,Privately Owned/Publicly Traded,France,Chinese Yuan
1897,"""0""",0,0,01/01/2008,Privately Owned/Publicly Traded,France,Chinese Yuan
1898,"""0""",0,265.8119658119658,01.01.2005,Privately Owned/Publicly Traded,France,Pound Sterling
1899,"""0""",0,0,01/01/2006,Privately Owned/Publicly Traded,France,Chinese Yuan
1900,"""14832.1162790698""",14832.116279069769,8197.127906976744,01.01.2008,Privately Owned/Publicly Traded,France,US Dollar
1901,"""80.2325581395349""",80.23255813953489,39058.01162790698,01/01/2008,Privately Owned/Publicly Traded,France,US Dollar
1902,"""2507.1""",2507.1,2757.32,01.01.2007,Privately Owned/Publicly Traded,France,Euro
1903,"""22224.3604651163""",22224.36046511628,15669.034883720931,01/01/2008,Privately Owned/Publicly Traded,France,US Dollar
1904,"""33560.3076923077""",33560.307692307695,30209.846153846156,01.01.2008,Privately Owned/Publicly Traded,France,Chinese Yuan
1905,"""0""",0,0,01/01/2008,Privately Owned/Publicly Traded,France,Pound Sterling
1906,"""130484.863247863""",130484.86324786326,137293.358974359,01.01.2008,Privately Owned/Publicly Traded,France,Pound Sterling
1907,"""32346.1538461538""",32346.153846153844,21053.846153846152,01/01/2008,Privately Owned/Publicly Traded,France,Chinese Yuan
1908,"""5209.09401709402""",5209.0940170940175,14679.28205128205,01.01.2008,Privately Owned/Publicly Traded,France,Pound Sterling
1909,"""60577.3488372093""",60577.3488372093,4326.96511627907,01/01/2008,Privately Owned/Publicly Traded,France,US Dollar
1910,"""0""",0,1200,01.01.2006,Privately Owned/Publicly Traded,France,Euro
1911,"""3937.42""",3937.42,3831.18,01/01/2009,Privately Owned/Publicly Traded,France,Euro
1912,"""0""",0,0,01.01.2005,Privately Owned/Publicly Traded,France,Pound Sterling
1913,"""7050.60465116279""",7050.604651162791,16369.79069767442,01/01/2008,Privately Owned/Publicly Traded,France,US Dollar
1914,"""2306.6976744186""",2306.6976744186045,4437.686046511628,01.01.2010,Privately Owned/Publicly Traded,France,US Dollar
1915,"""13884.68""",13884.68,18582.48,01/01/2008,Privately Owned/Publicly Traded,France,Euro
1916,"""1252685.23255814""",1252685.2325581396,1253975.3139534884,01.01.2008,Privately Owned/Publicly Traded,France,US Dollar
1917,"""78418.5982905983""",78418.5982905983,6477.555555555556,01/01/2005,Privately Owned/Publicly Traded,France,Pound Sterling
1918,"""13966.9534883721""",13966.953488372093,19256.581395348836,01.01.2005,Privately Owned/Publicly Traded,France,US Dollar
1919,"""1170""",1170,3699.2,01/01/2008,Privately Owned/Publicly Traded,France,Euro
1920,"""44119.6239316239""",44119.62393162394,34462.709401709406,01.01.2008,Privately Owned/Publicly Traded,France,Pound Sterling
1921,"""36967.9145299145""",36967.91452991453,32721.91452991453,01/01/2005,Privately Owned/Publicly Traded,France,Pound Sterling
1922,"""1655.7264957265""",1655.7264957264958,46341.034188034195,01.01.2008,Privately Owned/Publicly Traded,France,Pound Sterling
1923,"""0""",0,0,01/01/2017,Privately Owned/Publicly Traded,France,Euro
1924,"""18614.6860465116""",18614.686046511626,12058.116279069767,01.01.2008,Privately Owned/Publicly Traded,France,US Dollar
1925,"""0""",0,0,01/01/2008,Privately Owned/Publicly Traded,France,US Dollar
1926,"""0""",0,0,01.01.2008,Privately Owned/Publicly Traded,France,US Dollar
1927,"""0""",0,0,01/01/2005,Privately Owned/Publicly Traded,France,US Dollar
1928,"""0""",0,0,01.01.2008,Privately Owned/Publicly Traded,France,US Dollar
1929,"""0""",0,264615.3846153846,01/01/2009,Privately Owned/Publicly Traded,France,Chinese Yuan
1930,"""0""",0,0,01.01.2013,Privately Owned/Publicly Traded,France,US Dollar
1931,"""615104""",615104,635944.3846153846,01/01/2008,Privately Owned/Publicly Traded,France,Chinese Yuan
1932,"""41208.7692307692""",41208.769230769234,37049.07692307692,01.01.2012,Privately Owned/Publicly Traded,France,Chinese Yuan
1933,"""51468.3846153846""",51468.38461538462,64148.307692307695,01/01/2005,Privately Owned/Publicly Traded,France,Chinese Yuan
1934,"""60947.6923076923""",60947.692307692305,408594.38461538457,01.01.2008,Privately Owned/Publicly Traded,France,Chinese Yuan
1935,"""0""",0,0,01/01/2013,Privately Owned/Publicly Traded,France,Chinese Yuan
1936,"""512396.923076923""",512396.9230769231,1263973.3846153847,01.01.2005,Privately Owned/Publicly Traded,France,Chinese Yuan
1937,"""188313.384615385""",188313.38461538462,535540.7692307692,01/01/2013,Privately Owned/Publicly Traded,France,Chinese Yuan
1938,"""0""",0,0,01.01.2008,Privately Owned/Publicly Traded,France,US Dollar
1939,"""73143.6744186047""",73143.67441860466,69621.76744186047,01/01/2009,Privately Owned/Publicly Traded,France,US Dollar
1940,"""0""",0,0,01.01.2007,Privately Owned/Publicly Traded,France,Chinese Yuan
1941,"""882.372093023256""",882.3720930232558,0,01/01/2008,Privately Owned/Publicly Traded,France,US Dollar
1942,"""6226.91452991453""",6226.91452991453,4823.726495726496,01.01.2011,Privately Owned/Publicly Traded,France,Pound Sterling
1943,"""105273.085470085""",105273.08547008547,85998.51282051283,01/01/2008,Privately Owned/Publicly Traded,France,Pound Sterling
1944,"""31426""",31426,32302,01.01.2005,Privately Owned/Publicly Traded,France,Chinese Yuan
1945,"""24346.8837209302""",24346.883720930233,37395.732558139534,01/01/2008,Privately Owned/Publicly Traded,France,US Dollar
1946,"""49162.9069767442""",49162.90697674418,64990.313953488374,01.01.2007,Privately Owned/Publicly Traded,France,US Dollar
1947,"""147597.538461538""",147597.53846153847,100562.38461538461,01/01/2008,Privately Owned/Publicly Traded,France,Chinese Yuan
1948,"""53039.523255814""",53039.523255813954,12352.883720930233,01.01.2008,Privately Owned/Publicly Traded,France,US Dollar
1949,"""0""",0,0,01/01/2007,Privately Owned/Publicly Traded,France,Pound Sterling
1950,"""34241.27""",34241.27,508,01.01.2008,Privately Owned/Publicly Traded,France,Euro
1951,"""0""",0,0,01/01/2008,Privately Owned/Publicly Traded,France,Chinese Yuan
1952,"""0""",0,0,01.01.2008,Privately Owned/Publicly Traded,France,Euro
1953,"""68925.023255814""",68925.02325581395,0,01/01/2008,Privately Owned/Publicly Traded,France,US Dollar
1954,"""60672.0930232558""",60672.09302325582,70614.20930232559,01.01.2008,Privately Owned/Publicly Traded,France,US Dollar
1955,"""0""",0,5976.4,01/01/2008,Privately Owned/Publicly Traded,France,Euro
1956,"""0""",0,0,01.01.2005,Privately Owned/Publicly Traded,France,US Dollar
1957,"""33678.5641025641""",33678.5641025641,66298.91452991453,01/01/2009,Privately Owned/Publicly Traded,France,Pound Sterling
1958,"""107692.307692308""",107692.30769230769,0,01.01.2008,Privately Owned/Publicly Traded,France,Chinese Yuan
1959,"""1395621.30769231""",1395621.3076923075,2105620.692307692,01/01/2008,Privately Owned/Publicly Traded,France,Chinese Yuan
1960,"""1656691.69230769""",1656691.6923076923,1067484.1538461538,01.01.2008,Privately Owned/Publicly Traded,France,Chinese Yuan
1961,"""129330.034883721""",129330.03488372093,50386.430232558145,01/01/2008,Privately Owned/Publicly Traded,France,US Dollar
1962,"""26269.0697674419""",26269.069767441862,16181.976744186048,01.01.2008,Privately Owned/Publicly Traded,France,US Dollar
1963,"""4011.31623931624""",4011.3162393162393,9041.333333333334,01/01/2005,Privately Owned/Publicly Traded,France,Pound Sterling
1964,"""0""",0,0,01.01.2005,Privately Owned/Publicly Traded,France,Chinese Yuan
1965,"""22517.86""",22517.86,4223.83,01/01/2010,Privately Owned/Publicly Traded,France,Euro
1966,"""0""",0,24269.76923076923,01.01.2009,Privately Owned/Publicly Traded,France,Chinese Yuan
1967,"""0""",0,8891.860465116279,01/01/2005,Privately Owned/Publicly Traded,France,US Dollar
1968,"""0""",0,44500,01.01.2008,Privately Owned/Publicly Traded,France,Euro
1969,"""410332.461538462""",410332.46153846156,293273.46153846156,01/01/2008,Privately Owned/Publicly Traded,France,Chinese Yuan
1970,"""0""",0,0,01.01.2005,Privately Owned/Publicly Traded,France,Chinese Yuan
1971,"""0""",0,1609.4017094017095,01/01/2005,Privately Owned/Publicly Traded,France,Pound Sterling
1972,"""21363.8023255814""",21363.802325581393,64579.33720930233,01.01.2006,Privately Owned/Publicly Traded,France,US Dollar
1973,"""0""",0,1471,01/01/2008,Privately Owned/Publicly Traded,France,Euro
1974,"""3106.92307692308""",3106.923076923077,0,01.01.2008,Privately Owned/Publicly Traded,France,Pound Sterling
1975,"""50137.7435897436""",50137.74358974359,41819.658119658125,01/01/2008,Privately Owned/Publicly Traded,France,Pound Sterling
1976,"""4214.7264957265""",4214.726495726495,29428.21367521368,01.01.2008,Privately Owned/Publicly Traded,France,Pound Sterling
1977,"""502039.384615385""",502039.3846153846,240664.3846153846,01/01/2008,Privately Owned/Publicly Traded,France,Chinese Yuan
1978,"""78360.188034188""",78360.18803418803,276236.5213675214,01.01.2005,Privately Owned/Publicly Traded,France,Pound Sterling
1979,"""0""",0,20861.53846153846,01/01/2008,Privately Owned/Publicly Traded,France,Chinese Yuan
1980,"""738079.692307692""",738079.6923076923,1200159.923076923,01.01.2005,Privately Owned/Publicly Traded,France,Chinese Yuan
1981,"""30768.7692307692""",30768.76923076923,31980.76923076923,01/01/2008,Privately Owned/Publicly Traded,France,Chinese Yuan
1982,"""0""",0,0,01.01.2005,Privately Owned/Publicly Traded,France,Pound Sterling
1983,"""8029.59829059829""",8029.59829059829,12815.111111111111,01/01/2005,Privately Owned/Publicly Traded,France,Pound Sterling
1984,"""54975.3023255814""",54975.3023255814,0,01.01.2005,Privately Owned/Publicly Traded,France,US Dollar
1985,"""119657.848837209""",119657.8488372093,66208.08139534884,01/01/2005,Privately Owned/Publicly Traded,France,US Dollar
1986,"""3350721.38461538""",3350721.3846153845,2379270.615384615,01.01.2005,Privately Owned/Publicly Traded,France,Chinese Yuan
1987,"""54223.0769230769""",54223.07692307692,130859.23076923077,01/01/2009,Privately Owned/Publicly Traded,France,Chinese Yuan
1988,"""59356.5""",59356.5,5005.488372093024,01.01.2007,Privately Owned/Publicly Traded,France,US Dollar
1989,"""1202444.92""",1202444.92,1691363.2,01/01/2008,Privately Owned/Publicly Traded,France,Euro
1990,"""7247.16279069767""",7247.162790697675,7104.976744186047,01.01.2008,Privately Owned/Publicly Traded,France,US Dollar
1991,"""4853.3023255814""",4853.302325581396,4474.6511627906975,01/01/2008,Privately Owned/Publicly Traded,France,US Dollar
1992,"""1793.5""",1793.5000000000002,2556.790697674419,01.01.2016,Privately Owned/Publicly Traded,France,US Dollar
1993,"""29852.7209302326""",29852.720930232557,189134.7093023256,01/01/2005,Privately Owned/Publicly Traded,France,US Dollar
1994,"""0""",0,0,01.01.2005,Privately Owned/Publicly Traded,France,Pound Sterling
1995,"""2910.39""",2910.39,2896.25,01/01/2008,Privately Owned/Publicly Traded,France,Euro
1996,"""124684.846153846""",124684.84615384616,1383139.2307692308,01.01.2005,Privately Owned/Publicly Traded,France,Chinese Yuan
1997,"""123268.461538462""",123268.46153846153,97472.30769230769,01/01/2005,Privately Owned/Publicly Traded,France,Chinese Yuan
1998,"""470763.384615385""",470763.38461538457,515033.92307692306,01.01.2008,Privately Owned/Publicly Traded,France,Chinese Yuan
1999,"""0""",0,0,01/01/2006,Privately Owned/Publicly Traded,France,Euro
2000,"""12270.05""",12270.05,15949.5,01.01.2008,Privately Owned/Publicly Traded,France,Euro
2001,"""22292.7790697674""",22292.779069767443,37347.03488372093,01/01/2008,Privately Owned/Publicly Traded,France,US Dollar
2002,"""5110.62790697674""",5110.627906976744,175165.3488372093,01.01.2008,Privately Owned/Publicly Traded,France,US Dollar
2003,"""91777.96""",91777.96,89933.27,01/01/2005,Privately Owned/Publicly Traded,France,Euro
2004,"""8600.17094017094""",8600.170940170941,10099.57264957265,01.01.2008,Privately Owned/Publicly Traded,France,Pound Sterling
2005,"""0""",0,0,01/01/2008,Privately Owned/Publicly Traded,France,Euro
2006,"""9705.29914529915""",9705.299145299146,0,01.01.2008,Privately Owned/Publicly Traded,France,Pound Sterling
2007,"""15759.6860465116""",15759.686046511628,0,01/01/2008,Privately Owned/Publicly Traded,France,US Dollar
2008,"""17970.5128205128""",17970.51282051282,16190.589743589746,01.01.2009,Privately Owned/Publicly Traded,France,Pound Sterling
2009,"""24975.85""",24975.85,4403.57,01/01/2009,Privately Owned/Publicly Traded,France,Euro
2010,"""0""",0,0,01.01.2008,Privately Owned/Publicly Traded,France,Euro
2011,"""7797.99145299145""",7797.991452991453,12831.923076923078,01/01/2009,Privately Owned/Publicly Traded,France,Pound Sterling
2012,"""0""",0,0,01.01.2008,Privately Owned/Publicly Traded,France,Euro
2013,"""0""",0,0,01/01/2009,Privately Owned/Publicly Traded,France,Chinese Yuan
2014,"""347394.846153846""",347394.8461538461,905304.9999999999,01.01.2009,Privately Owned/Publicly Traded,France,Chinese Yuan
2015,"""0""",0,0,01/01/2009,No information,France,Pound Sterling
2016,"""26556.4651162791""",26556.465116279072,5440.5465116279065,01.01.2008,Privately Owned/Publicly Traded,France,US Dollar
2017,"""3728.01162790698""",3728.011627906977,30986.813953488374,01/01/2009,Privately Owned/Publicly Traded,France,US Dollar
2018,"""17702.1744186047""",17702.174418604653,13356.093023255813,01.01.2009,Privately Owned/Publicly Traded,France,US Dollar
2019,"""15186.2""",15186.2,6443.61,01/01/2007,Privately Owned/Publicly Traded,France,Euro
2020,"""115384.615384615""",115384.61538461538,120279.53846153845,01.01.2008,Privately Owned/Publicly Traded,France,Chinese Yuan
2021,"""49097.65""",49097.65,206119.04,01/01/2011,Privately Owned/Publicly Traded,France,Euro
2022,"""0""",0,0,01.01.2008,Privately Owned/Publicly Traded,France,Euro
2023,"""3180.34188034188""",3180.3418803418804,2881.752136752137,01/01/2005,Privately Owned/Publicly Traded,France,Pound Sterling
2024,"""14220.7558139535""",14220.755813953489,13506.72093023256,01.01.2009,Privately Owned/Publicly Traded,France,US Dollar
2025,"""0""",0,0,01/01/2009,Privately Owned/Publicly Traded,France,Pound Sterling
2026,"""7813.64102564103""",7813.641025641025,21158.803418803418,01.01.2009,Privately Owned/Publicly Traded,France,Pound Sterling
2027,"""291786.769230769""",291786.7692307692,33843.307692307695,01/01/2009,Privately Owned/Publicly Traded,France,Chinese Yuan
2028,"""0""",0,0,01.01.2009,Privately Owned/Publicly Traded,France,Euro
2029,"""16342.4186046512""",16342.418604651162,11308.581395348836,01/01/2009,Privately Owned/Publicly Traded,France,US Dollar
2030,"""0""",0,0,01.01.2009,Privately Owned/Publicly Traded,France,Pound Sterling
2031,"""222246.547008547""",222246.547008547,453346.98290598294,01/01/2009,Privately Owned/Publicly Traded,France,Pound Sterling
2032,"""132431.895348837""",132431.8953488372,141525.10465116278,01.01.2009,Privately Owned/Publicly Traded,France,US Dollar
2033,"""0""",0,0,01/01/2009,Privately Owned/Publicly Traded,France,Euro
2034,"""8316.15384615385""",8316.153846153846,463633.23076923075,01.01.2005,Privately Owned/Publicly Traded,France,Chinese Yuan
2035,"""512925.846153846""",512925.8461538461,425371.92307692306,01/01/2009,Privately Owned/Publicly Traded,France,Chinese Yuan
2036,"""15558.8632478632""",15558.863247863248,10246.752136752139,01.01.2009,Privately Owned/Publicly Traded,France,Pound Sterling
2037,"""110667.307692308""",110667.30769230769,0,01/01/2009,Privately Owned/Publicly Traded,France,Chinese Yuan
2038,"""138054.78""",138054.78,110800.31,01.01.2009,Privately Owned/Publicly Traded,France,Euro
2039,"""125837.488372093""",125837.48837209304,128282.59302325582,01/01/2009,Privately Owned/Publicly Traded,France,US Dollar
2040,"""65308.12""",65308.12,107353.15,01.01.2009,Privately Owned/Publicly Traded,France,Euro
2041,"""28689.1279069767""",28689.127906976748,21216.20930232558,01/01/2009,Privately Owned/Publicly Traded,France,US Dollar
2042,"""0""",0,0,01.01.2005,Privately Owned/Publicly Traded,France,Chinese Yuan
2043,"""81409.55""",81409.55,60936.9,01/01/2016,Privately Owned/Publicly Traded,France,Euro
2044,"""0""",0,0,01.01.2005,Privately Owned/Publicly Traded,France,Chinese Yuan
2045,"""319751.034188034""",319751.03418803425,333493.64102564106,01/01/2009,Privately Owned/Publicly Traded,France,Pound Sterling
2046,"""0""",0,-23709.076923076922,01.01.2009,Privately Owned/Publicly Traded,France,Chinese Yuan
2047,"""114413.461538462""",114413.46153846153,1043693.4615384615,01/01/2009,Privately Owned/Publicly Traded,France,Chinese Yuan
2048,"""10982.3076923077""",10982.307692307691,128878.30769230769,01.01.2009,Privately Owned/Publicly Traded,France,Chinese Yuan
2049,"""445363.255813954""",445363.2558139535,152435.65116279072,01/01/2009,Privately Owned/Publicly Traded,France,US Dollar
2050,"""686.383720930232""",686.3837209302325,20162.720930232557,01.01.2009,Privately Owned/Publicly Traded,France,US Dollar
2051,"""28360""",28360,27804,01/01/2016,Privately Owned/Publicly Traded,France,Chinese Yuan
2052,"""0""",0,0,01.01.2009,Privately Owned/Publicly Traded,France,Euro
2053,"""-802.512820512821""",-802.5128205128206,2638.410256410257,01/01/2009,Privately Owned/Publicly Traded,France,Pound Sterling
2054,"""17591.8837209302""",17591.883720930233,18569.023255813954,01.01.2009,Privately Owned/Publicly Traded,France,US Dollar
2055,"""0""",0,0,01/01/2009,Privately Owned/Publicly Traded,France,Pound Sterling
2056,"""0""",0,11738.697674418605,01.01.2009,Privately Owned/Publicly Traded,France,US Dollar
2057,"""178770.846153846""",178770.84615384613,1518132.6153846153,01/01/2009,Privately Owned/Publicly Traded,France,Chinese Yuan
2058,"""34126.4957264957""",34126.49572649573,0,01.01.2005,Privately Owned/Publicly Traded,France,Pound Sterling
2059,"""4856.81395348837""",4856.813953488372,5297.627906976744,01/01/2009,Privately Owned/Publicly Traded,France,US Dollar
2060,"""58784.33""",58784.33,43932.72,01.01.2009,Privately Owned/Publicly Traded,France,Euro
2061,"""4754.7""",4754.7,21898,01/01/2009,Privately Owned/Publicly Traded,France,Euro
2062,"""0""",0,350.42735042735046,01.01.2006,Privately Owned/Publicly Traded,France,Pound Sterling
2063,"""0""",0,78376.73504273505,01/01/2009,Privately Owned/Publicly Traded,France,Pound Sterling
2064,"""3106.09302325581""",3106.093023255814,776.5116279069767,01.01.2009,Privately Owned/Publicly Traded,France,US Dollar
2065,"""0""",0,0,01/01/2009,Privately Owned/Publicly Traded,France,Pound Sterling
2066,"""32573.5""",32573.5,18098,01.01.2014,Privately Owned/Publicly Traded,France,Euro
2067,"""0""",0,0,01/01/2009,Privately Owned/Publicly Traded,France,Euro
2068,"""751.81""",751.81,736.06,01.01.2009,Privately Owned/Publicly Traded,France,Euro
2069,"""148384.076923077""",148384.0769230769,42507.538461538454,01/01/2009,Privately Owned/Publicly Traded,France,Chinese Yuan
2070,"""0""",0,0,01.01.2009,Privately Owned/Publicly Traded,France,Euro
2071,"""12971.6581196581""",12971.658119658121,51061.1282051282,01/01/2009,Privately Owned/Publicly Traded,France,Pound Sterling
